Sentence #,Word,POS,Tag
21892,titan,N,B-OBJ
21892,vỡ,V,O
21893,zoom,N,O
21893,đời,N,O
21894,rườm_rà,N,O
21894,mắc,V,O
21894,mệt,A,O
21895,hôm,N,O
21896,tổng_thể,N,O
21896,tốt,A,O
21897,nghi chóc,M,O
21898,tuyệt,A,B-ADJ
21898,nhấn,V,O
21898,zoom,N,O
21899,iphone,N,B-OBJ
21900,bịt,V,O
21900,mồm,N,O
21900,video_doanh,N,O
21900,chuồng,N,O
21900,gà,N,O
21901,đóng,N,B-OBJ
21901,đeo,V,O
21902,titan,N,B-OBJ
21902,titan_nhân,M,O
21903,viền,N,B-OBJ
21903,nhôm,M,O
21904,thách,N,O
21904,ipone,M,O
21905,camera,N,B-OBJ
21905,tương_đương,N,O
21905,xiaomi,M,O
21906,tốc,N,O
21906,rề,N,O
21906,rà,V,O
21907,hải_lạ,N,O
21907,phết,M,O
21908,iphone,N,B-OBJ
21908,nhựa,N,O
21908,bọc_crom,V,O
21908,nhẹ,A,O
21908,mặt_lưng,N,B-OBJ
21908,gốm,N,O
21908,kiểu,N,B-OBJ
21908,kakaka,M,B-OBJ
21909,ủng_hộ,N,O
21909,chồn,V,O
21909,máu,N,O
21909,liều,M,B-OBJ
21910,zoom,N,O
21910,iphone,N,B-OBJ
21910,nâng,V,O
21910,bõ,M,O
21911,titan,N,B-OBJ
21911,chống,V,O
21911,xước,N,O
21912,review,N,O
21912,công_ghét,V,O
21912,kiểu,N,O
21912,review,N,O
21912,điện_thoại,N,B-OBJ
21912,android,V,O
21912,hộp,N,O
21912,ném,V,O
21912,ném,V,O
21912,review,N,O
21912,nâng,V,O
21912,nhẹ,A,O
21912,hạ_nhàng,N,O
21912,review,V,O
21912,sản_phẩm,N,B-OBJ
21912,tôn_trọng,M,B-OBJ
21913,hình,N,B-OBJ
21913,hải_triều,N,O
21913,niềng,V,O
21913,suốt,A,O
21913,không,R,O
21914,quất,N,O
21914,đợi,V,O
21915,tổng_thể,N,O
21915,mỹ_quan,V,O
21915,viền,N,B-OBJ
21915,royal,N,O
21915,titan,N,B-OBJ
21915,kiểu,N,O
21915,bặm_mẽ,N,B-OBJ
21915,kiểu,N,B-OBJ
21915,trầm_tính,M,B-OBJ
21916,xếp,V,O
21916,huy,M,O
21917,iphone,N,B-OBJ
21917,ưu_tốt,V,O
21917,nâng,V,O
21917,hàng,N,B-OBJ
21917,đỡ,V,O
21917,đột_phá,M,O
21918,pin,N,B-OBJ
21918,dây,N,O
21918,android,V,O
21918,gọn,A,O
21919,đừng,R,O
21919,cảm_ổn,V,O
21919,bồ_cổng,N,O
21919,tyc,N,B-OBJ
21919,châu_âu,M,B-OBJ
21920,đời,N,O
21920,iphone,N,B-OBJ
21920,hiện,N,O
21920,thảm,M,B-OBJ
21921,khung,N,O
21921,nhôm,V,O
21921,chả,R,O
21921,nhẹ_hệt,V,O
21921,cảm_giác,N,O
21921,iphone,N,B-OBJ
21921,cảm_giác,N,O
21921,cầm,V,O
21922,triều,M,O
21923,nhanh,A,B-ADJ
21923,hao_pin,N,O
21923,nóng,A,O
21923,máy,N,O
21924,viền,N,B-OBJ
21924,nhôm,V,O
21924,mạ,N,O
21924,titan,N,B-OBJ
21925,nhôm,N,O
21925,nhẹ,A,O
21925,đúng,A,O
21926,iphoen,N,O
21926,mong,V,O
21926,mhanh,N,O
21926,hu,M,B-OBJ
21927,sở_hữu,M,O
21928,hoàn_hảo,N,O
21928,kinh_khủng_ấn,V,O
21928,lỗi,N,O
21928,xanh,A,O
21928,màn_hình,N,B-OBJ
21929,tính_năng,N,B-OBJ
21929,android,V,O
21929,hiệu_năng,N,B-OBJ
21929,điện_thoại,N,B-OBJ
21929,đáp_ứng,N,O
21929,cầu,N,O
21929,iphone,N,B-OBJ
21929,khoản,N,O
21929,pin,N,B-OBJ
21929,video,N,B-OBJ
21930,di,M,O
21931,màn,N,B-OBJ
21931,xanh,A,O
21931,trắng,A,O
21932,giỏi,A,O
21932,thả,V,O
21932,tầng,N,O
21932,đất,N,O
21932,chất,V,O
21933,phiên,N,O
21933,iphone,N,B-OBJ
21933,cấu_hình,N,B-OBJ
21933,thiết_kế,N,B-OBJ
21933,thụt,M,B-OBJ
21934,hải,N,O
21934,triều,N,O
21934,dạo,V,O
21934,review,A,O
21934,chán,A,B-ADJ
21935,âm,N,B-OBJ
21935,tuyệt,A,B-ADJ
21936,điện_thoại,N,B-OBJ
21936,mắt,N,O
21936,hình_ảnh,N,B-OBJ
21936,đẹp_dụng,N,O
21936,pin,N,B-OBJ
21936,trâu,N,O
21936,mượt,A,B-ADJ
21936,bàn,N,O
21936,mượt,A,B-ADJ
21937,nhẹ,A,O
21937,ghê_gớm,M,O
21938,sạc,N,B-OBJ
21938,điện,N,O
21939,hải,N,O
21939,triều,N,O
21939,cân_tập,V,O
21939,gim,N,O
21939,dạo,V,O
21939,video,N,B-OBJ
21940,đờ,N,O
21940,róp,N,O
21940,tét,M,O
21941,hải,N,O
21941,triều,M,O
21942,cấu_hình,N,B-OBJ
21942,hiệu_năng,N,B-OBJ
21942,thời_đại,N,O
21942,thừa_thãi,V,O
21942,khả_năng,N,O
21942,camera,N,B-OBJ
21942,zoom,V,O
21942,iphone,N,B-OBJ
21942,utral,V,O
21942,bây công_utral,N,O
21942,iphone,N,B-OBJ
21942,máy,N,O
21942,phụ,V,O
21943,máy,N,O
21943,xước,V,O
21943,ráp,N,O
21943,camera,N,B-OBJ
21943,ipad,V,O
21943,samsung,N,B-OBJ
21943,tablet,V,O
21943,ipados,N,O
21943,tù_túng,M,B-OBJ
21944,quen,V,O
21944,chờ,V,O
21944,hải_triều,N,O
21944,thả,V,O
21944,rơi,V,O
21944,nhúng,N,O
21944,kiểu,N,O
21944,bền_viền titan,N,O
21944,kênh,N,O
21944,camera,N,B-OBJ
21945,máy,N,O
21945,cellphones,N,B-ORG
21945,hàng,N,B-OBJ
21945,tiên_máy,V,O
21945,svip,N,O
21945,cọc_nhân,N,O
21945,tư_vấn,N,O
21945,bảo,V,O
21945,cọc,N,O
21945,cellphones,N,B-ORG
21945,chính_sách,V,O
21945,máy,N,O
21945,cọc,V,O
21945,random,N,O
21945,bao_ức_chế,M,B-OBJ
21946,vua,N,O
21946,hom_mặt_lưng bi_loi_man,V,O
21946,voi,N,O
21946,nhiet,M,B-OBJ
21947,pin,N,B-OBJ
21947,hải,M,O
21948,mặt,N,O
21948,ong,V,O
21948,trieu,N,O
21948,hài,A,O
21949,sac,N,O
21949,cổng,N,O
21949,cua,N,O
21949,sac,V,O
21949,airpod,N,O
21949,sac,V,O
21949,điện_thoại,N,B-OBJ
21949,dau,M,B-OBJ
21950,lỗi,M,O
21951,prox,N,O
21951,cạnh,N,O
21951,cảm_hẹo,M,O
21952,lưu,V,O
21952,iphone,N,B-OBJ
21953,antutu,N,O
21953,kiểu,N,O
21953,kinh_khủng_android,M,O
21954,ốp,N,B-OBJ
21954,sước,M,O
21955,iphone,N,B-OBJ
21955,mini,V,O
21955,giá,N,B-OBJ
21955,đóng,N,B-OBJ
21955,đời,N,O
21955,iphone,N,B-OBJ
21955,cũ,A,O
21955,đóng,N,B-OBJ
21955,hợp,N,O
21955,lya,N,O
21955,iphone,N,B-OBJ
21955,cũ,A,O
21955,đóng,N,B-OBJ
21956,hải,N,O
21956,triều,N,O
21956,xăm,V,O
21956,trổ,V,O
21956,kín,A,O
21956,bắp,N,O
21956,tay_trái,V,O
21956,ngực,N,O
21956,yang,N,B-OBJ
21956,ho,M,B-OBJ
21957,hóng,M,O
21958,hóng,N,O
21958,video,N,B-OBJ
21959,tính,V,O
21959,iphone,N,B-OBJ
21959,đụng,V,O
21959,iphone_thân,N,O
21959,xách,V,O
21959,tay_mỹ_sim sim,M,O
21960,thumbnail,N,O
21960,xấu,A,O
21961,đài,N,O
21961,loan,M,O
21962,iphone,N,B-OBJ
21962,chính,T,O
21962,chip_thể,N,O
21962,chiến_resident,V,O
21962,evil,N,O
21962,remake,V,O
21962,resident,N,O
21962,evil,V,O
21962,android,N,O
21962,gáy,M,B-OBJ
21963,tính_năng,N,B-OBJ
21963,sạc_thua,N,O
21963,gọi,N,B-OBJ
21963,máy,N,O
21963,android,N,O
21963,pin,N,B-OBJ
21963,sạc_cảm,N,O
21963,chậm,A,O
21963,sạc,N,B-OBJ
21963,ngược,A,O
21963,đúng,A,O
21963,vui_sạc,N,O
21963,bọn,Nc,O
21963,iphone_vãn,N,O
21963,tốt,A,O
21964,triều,N,O
21964,đừng,R,O
21964,gạ,V,O
21964,máy,N,O
21964,máy,N,O
21964,hải_triều,V,O
21964,quảng_cáo,N,O
21964,kinh_tế,N,O
21964,ảm_đạm,V,O
21964,máy,N,O
21964,giá,N,B-OBJ
21964,tụt,V,O
21964,tụt,N,O
21964,quần_phí,M,B-OBJ
21965,iphone,N,B-OBJ
21965,hoàn_hảo,V,O
21965,trải_nghiệm,N,O
21965,xanh,A,O
21965,màn_hình_lờ,M,O
21966,thân,N,O
21966,đặc đời,N,O
21966,cảm_giác,N,O
21966,giới_hạn,V,O
21966,công_nghệ_trang,N,O
21966,reivew,N,O
21966,cảm_giác,V,O
21966,cố_gắng,N,O
21966,nặn,M,B-OBJ
21967,dán,V,O
21967,cường_lực,N,O
21967,xấu,A,O
21968,video,N,B-OBJ
21968,pin,N,B-OBJ
21969,điện_thoại,N,B-OBJ
21969,vang,V,O
21969,giá,N,B-OBJ
21969,tri,M,B-OBJ
21970,thách,N,O
21970,đập,V,O
21970,kon,N,O
21970,nhấn,V,O
21970,gãy,V,O
21970,dell,M,O
21971,iphone,N,B-OBJ
21972,tim,N,O
21972,sài,V,O
21972,iphone,N,B-OBJ
21972,se,V,O
21972,máy,N,O
21973,phân,N,O
21973,khúc,N,O
21973,nát,A,O
21973,rõ,A,O
21973,iphone_trội,V,O
21973,hoàn_androi,N,O
21973,iphone,N,B-OBJ
21973,hiệu_năng_dụng,N,O
21973,xử_lí,M,B-OBJ
21974,iphone,N,B-OBJ
21974,đẹp,A,O
21975,chuẩn,N,O
21975,giá,N,B-OBJ
21976,vơ,N,O
21976,đét,N,O
21976,tau,P,O
21976,đời,N,O
21976,nhee,M,B-OBJ
21977,đê,N,O
21977,zai,N,O
21977,titanium,N,O
21977,sợ,V,O
21978,cổng,N,O
21978,xứng,N,O
21979,thợ,N,O
21979,sửa,V,O
21979,điện_thoại,N,B-OBJ
21979,cổng,N,O
21979,sạc,N,B-OBJ
21979,cũ,A,O
21979,mong_chờ,V,O
21979,phát_hành,N,O
21979,cổng,N,O
21979,sạng,N,O
21979,cũ,A,O
21979,bền,A,B-ADJ
21979,hỏng,A,O
21980,iphone,N,B-OBJ
21980,seri,V,O
21980,sạc,N,B-OBJ
21980,ngược,A,O
21980,iphone,N,B-OBJ
21980,seri,N,O
21980,pin,N,B-OBJ
21980,dự_phòng,N,O
21980,chảng,M,B-OBJ
21981,ngóng,N,O
21981,review,V,O
21981,túi,N,O
21981,quần_jean,N,O
21981,chạy,V,O
21981,quần_mặc xiết,V,O
21981,đùi,N,O
21981,vỡ,V,O
21982,chip,N,B-OBJ
21982,ray,V,O
21982,tracing_thể,N,O
21982,điện_thoại,N,B-OBJ
21983,tét,N,O
21983,thử,V,O
21983,bền,A,B-ADJ
21983,iphone,N,B-OBJ
21983,iphone,N,B-OBJ
21984,cell,N,O
21984,giá,N,B-OBJ
21984,cũ,A,O
21984,dòng,N,O
21984,matday,N,O
21985,tóm,V,O
21985,iphone_thua,N,O
21985,samsung_sung,V,O
21985,camera,N,B-OBJ
21985,zoom,M,O
21986,iphone,N,B-OBJ
21986,titan,N,B-OBJ
21986,ốp,N,B-OBJ
21986,lưng,N,B-OBJ
21987,mồm,N,O
21987,xấu_duyên,M,O
21988,zoom_dụng,N,O
21988,zoom,N,O
21988,chụp,N,B-OBJ
21988,cận,A,O
21988,phong_cảnh,V,O
21988,mong_chờ,N,O
21988,iphone,N,B-OBJ
21988,zoom_quang,N,O
21988,ưu_tảng vời,M,B-OBJ
21989,facetel,N,O
21989,review,N,O
21989,tablet_liệu,V,O
21989,máy,N,O
21990,pin,N,B-OBJ
21990,hải_triều,M,O
21991,cảm_ơn_thể,N,O
21991,thử,V,O
21991,usb,N,B-OBJ
21991,kết_nối,N,B-OBJ
21992,zoom,N,O
21992,zoom,N,O
21992,chụp,N,B-OBJ
21992,chất_lượng,A,B-ADJ
21992,chụp,N,B-OBJ
21992,tốt,A,O
21992,phim,N,O
21992,tốt_lẽ,M,O
21993,sánh,N,O
21993,camera,N,B-OBJ
21993,iphone,N,B-OBJ
21993,oppo,M,B-OBJ
21994,pin,N,B-OBJ
21994,iphone,N,B-OBJ
21995,ht,M,O
21996,hải_chìu,N,O
21996,xăm,V,O
21996,hìh,N,O
21996,bắt,V,O
21996,đua,V,O
21996,xăm,V,O
21996,hìh,V,O
21996,haiz,M,O
21997,camera,N,B-OBJ
21997,chúg,M,O
21998,đóng,N,B-OBJ
21998,kiến,N,O
21998,khung,N,O
21998,viền,N,B-OBJ
21998,iphone,N,B-OBJ
21998,đẹp,A,O
21999,đại_lý,N,O
21999,ủy,V,O
21999,quyền,N,O
21999,máy,N,B-OBJ
21999,triều,M,B-OBJ
22000,mong_chờ,N,O
22000,hải_triều,V,O
22000,iphone,N,B-OBJ
22000,mong,V,O
22000,đóng,N,B-OBJ
22000,top,M,O
22001,clip,N,O
22001,camera,N,B-OBJ
22002,hải,N,O
22002,triều,N,O
22002,đu_idol,M,O
22003,công_đời,N,O
22003,khổ,A,O
22003,đu_iphone,V,O
22003,máy,N,O
22003,rõ,A,O
22003,đắt,A,O
22003,lắp,V,O
22003,ốp_dán,N,O
22003,bảo_vệ,V,O
22003,camera_dán,N,O
22003,cường_lực,V,O
22003,sạc,N,B-OBJ
22003,chính_hãng_pin,V,O
22003,nỗ_lực,N,O
22003,nâng_niu,V,O
22003,ép_giá,V,O
22003,đáy,N,O
22003,phá,V,O
22003,bảo_vệ,N,O
22003,rốt_ms,N,B-OBJ
22003,sở_hữu,M,B-OBJ
22004,zoom,N,O
22004,gọi,N,B-OBJ
22004,dụng_cụ,M,O
22005,iph,N,O
22005,camera,N,B-OBJ
22005,zoom_quang,N,O
22005,chí_chả,V,O
22005,iph,N,O
22005,camera,N,B-OBJ
22005,khen,V,O
22006,bàn_thờ,N,O
22006,bền,A,B-ADJ
22007,hãng,N,B-OBJ
22007,công_nghệ,N,B-OBJ
22007,hô_giản,V,O
22007,cổng,N,O
22007,android,N,B-OBJ
22007,đời,N,B-OBJ
22007,tống,M,B-OBJ
22008,dùg,N,O
22008,cường_lực,M,O
22009,viền,N,B-OBJ
22009,thép,N,O
22009,đẹp,A,O
22009,chắn,V,O
22009,bền,A,B-ADJ
22010,samsung,N,B-OBJ
22010,địch,N,O
22011,ipx,V,O
22011,màn_sinh,N,O
22011,bệnh,N,O
22011,khắc_phục,V,O
22011,tốt,A,O
22011,viền,N,B-OBJ
22011,pin,N,B-OBJ
22011,kém,A,O
22011,ms,N,O
22011,phát_hiện,V,O
22011,xạ_điện,N,O
22011,camera,N,B-OBJ
22011,chả,R,O
22011,màn,N,B-OBJ
22011,lỗi,N,O
22011,tùm_lum,V,O
22011,viền,N,B-OBJ
22011,titan,N,B-OBJ
22011,titan,N,B-OBJ
22011,vứt,V,O
22011,đụng,V,O
22011,trầy,N,O
22011,rớt,V,O
22011,phát,V,O
22011,mặt,N,O
22011,kính,N,B-OBJ
22011,lưng,N,B-OBJ
22011,cụm,N,O
22011,camera,N,B-OBJ
22011,viền,N,B-OBJ
22011,chả,R,O
22011,viền,N,B-OBJ
22011,nhôm,N,O
22011,đeo,V,O
22011,ốp,N,B-OBJ
22011,tróc,N,B-OBJ
22011,nhẹ_xíu,M,B-OBJ
22012,chả,R,O
22012,iphone,N,B-OBJ
22013,hải,N,O
22013,triều,N,O
22013,clip,M,O
22014,iphone,N,B-OBJ
22014,phòng,N,O
22014,tắm,V,O
22014,video,N,B-OBJ
22014,không,R,O
22015,hóng,N,O
22015,clip,N,O
22015,pin,N,B-OBJ
22016,dời,V,O
22016,iphone,N,B-OBJ
22016,phim_hoạt_hình,N,O
22016,không,R,O
22017,viền,N,B-OBJ
22017,titan,N,B-OBJ
22018,thằg,N,O
22018,phan_khen_kẻ,V,O
22018,côg_nghệ,N,O
22018,mệt_mỏi,M,B-OBJ
22019,camera,N,B-OBJ
22019,nâng,V,O
22019,chút,L,O
22019,tâng,N,O
22019,bốc,V,O
22019,kiểu,N,O
22019,mỹ_tính_năng,N,O
22019,lọ,N,O
22019,chai,N,O
22019,ốp,N,B-OBJ
22019,lưng,N,B-OBJ
22019,xịn,A,O
22019,tạm_biệt,V,O
22019,iphone,N,B-OBJ
22019,rơi,V,O
22019,vỡ_lực,N,O
22019,ấn,V,O
22019,nhẹ,A,O
22019,điện_thoại,N,B-OBJ
22019,nát,A,O
22019,bét,N,O
22019,kính,N,B-OBJ
22020,bảo,V,O
22021,nuột,M,O
22022,đợi,V,O
22022,khung,N,O
22022,tính,V,O
22022,viền_titan dỏm,N,O
22022,bọng,V,O
22022,nhôm,N,O
22022,cùi,V,O
22022,nát,A,O
22022,kính,N,B-OBJ
22022,tróc,V,O
22022,khung,N,O
22022,giời,M,B-OBJ
22023,thua,A,B-ADJ
22023,hào_vua,N,O
22023,hải_triều,M,O
22024,tét,M,O
22025,hải_sở_hữu,V,O
22025,máy,N,O
22025,nàysếp,N,O
22025,huy_mày,M,B-OBJ
22026,huy,N,O
22026,zoom,V,O
22026,mặt,N,O
22026,trăng,N,O
22027,iphone,N,B-OBJ
22027,đánh,V,O
22027,nâng,V,O
22027,viền,N,B-OBJ
22027,titan,N,B-OBJ
22027,tuyệt_nhấn,N,O
22027,nhấn,V,O
22027,khung,N,O
22027,viền,N,B-OBJ
22028,cellphones,N,B-ORG
22029,nâng,V,O
22029,pin,N,B-OBJ
22029,tốt,A,O
22029,tốt,A,O
22030,dương,N,O
22030,máy,N,O
22030,chính,T,O
22030,máy,N,O
22030,phụ_mày,V,O
22030,dòng,N,O
22030,redmi,N,O
22030,hợp_lí,V,O
22030,chúc,V,O
22030,khỏe,M,O
22031,bây,N,O
22031,tiktok,N,B-ORG
22031,iphone,N,B-OBJ
22031,ios,V,O
22031,hàng,N,B-OBJ
22031,quốc_tế,V,O
22031,giải,N,O
22032,mượt,A,B-ADJ
22033,vivo,N,O
22033,sạc,N,B-OBJ
22033,sạc,N,B-OBJ
22033,flash,V,O
22033,charge,N,O
22033,accu,V,O
22033,battery,N,O
22033,báo,V,O
22033,sạc,N,B-OBJ
22033,ma,N,O
22033,dooc,N,O
22033,sạc,N,B-OBJ
22033,điện_thoại,N,B-OBJ
22033,nóng,A,O
22034,dương,N,O
22034,hỏiem,V,O
22034,máy,N,O
22034,samsung,N,B-OBJ
22034,iphone,N,B-OBJ
22034,cũ,A,O
22034,chủ_yếu,V,O
22034,chụp_ảnh,N,B-OBJ
22034,chúc,V,O
22035,iphone,N,B-OBJ
22036,samsung,N,B-OBJ
22036,mỹ_đinh,N,O
22036,cũ_mỹ,M,O
22037,chuỗi,N,O
22037,giá,N,B-OBJ
22037,iphone,N,B-OBJ
22037,nhập,V,O
22037,giá,N,B-OBJ
22037,ngoái,N,O
22037,iphone,N,B-OBJ
22037,quanh,N,O
22038,samsung,N,B-OBJ
22038,tốt,A,O
22038,bảo_mật,N,B-OBJ
22038,iphone,N,B-OBJ
22038,ứng_dụng,N,B-OBJ
22038,tốt,A,O
22039,samsung,N,B-OBJ
22039,màn,N,B-OBJ
22040,iphone,N,B-OBJ
22040,hỏng,A,O
22040,hóc pin_dàng,V,O
22040,chút,L,O
22040,giá,N,B-OBJ
22040,quý_mã,N,O
22040,samsung,N,B-OBJ
22040,hỏng,A,O
22040,vứt,V,O
22040,máy,N,O
22040,giá,N,B-OBJ
22040,nhanh,A,B-ADJ
22041,điện_thoại,N,B-OBJ
22041,không,R,O
22042,bao,N,O
22042,iphone,N,B-OBJ
22042,giá,N,B-OBJ
22042,iphone,N,B-OBJ
22042,bây_đời,N,O
22042,iphone,N,B-OBJ
22043,điện_thoại,N,B-OBJ
22043,lập,V,O
22044,chao_dương,N,O
22044,phân_galaxy,V,O
22044,iphone,N,B-OBJ
22044,cũ,A,O
22044,máy,N,O
22044,phân_tích,V,O
22044,giúp,V,O
22044,chúc,V,O
22044,gia_đình,N,O
22044,khỏe,M,B-OBJ
22045,sâu,A,O
22045,kiến_thức,N,O
22045,kém,A,O
22045,kiến_thức,N,O
22045,vơ_đũa,N,O
22045,nắm_chúc,V,O
22045,gia_đình,N,O
22045,khỏe,M,O
22045,công,Nu,O
22046,dương,N,O
22046,iphone_dụng cầu_dụng,V,O
22046,bảo,V,O
22046,hàng,N,B-OBJ
22046,sim_dụng,V,O
22046,hàng,N,B-OBJ
22046,khuyên_thể,V,O
22046,máy,N,O
22046,gọi,N,B-OBJ
22047,chào_dương,N,O
22047,máy_sạc,V,O
22047,máy,N,O
22047,sạc,N,B-OBJ
22047,sạc,N,B-OBJ
22047,máy,N,O
22047,đúng,A,O
22047,sạc,N,B-OBJ
22047,nhanh,A,B-ADJ
22047,cắm,V,O
22047,sạc,N,B-OBJ
22047,sạc,N,B-OBJ
22047,chậm,A,O
22047,giải,N,O
22047,giúp,V,O
22047,iphone_chúc,N,O
22047,gia_đình,V,O
22047,khỏe,M,O
22048,bây,N,O
22048,giá_cảm_ơn,N,O
22048,chúc,V,O
22048,sk,M,O
22049,iphone,N,B-OBJ
22049,rẻ,A,O
22050,cellphones,N,B-ORG
22050,giá,N,B-OBJ
22050,tốt,A,O
22050,thị_trường,M,O
22051,redmi,M,O
22052,tính,V,O
22052,iphone,N,B-OBJ
22052,giá,N,B-OBJ
22052,euro,N,O
22052,iphone,N,B-OBJ
22052,giá,N,B-OBJ
22052,euro,N,O
22052,istore,V,O
22052,phân chủ_yếu,N,O
22052,hcoj_dụng,V,O
22052,camera,N,B-OBJ
22052,tạm,A,O
22052,tạm,A,O
22052,chụp,N,B-OBJ
22052,chúc,V,O
22052,gd,N,O
22052,khỏe,X,O
22052,mong,V,O
22053,dương_định,N,O
22053,samsung_dụng,V,O
22053,cầu_dụng,N,O
22053,tác_bình,V,O
22053,xã_hội,N,O
22053,lướt_web,V,O
22053,youtube,N,B-ORG
22053,thị_thoảng,N,O
22053,nghỉ,V,O
22053,ổn_mong,V,O
22053,tư_vấn,N,O
22053,chúc,V,O
22053,gia_đình,N,O
22053,khỏe,M,B-OBJ
22054,dương_minh_nokia,N,O
22054,hàng,N,B-OBJ
22054,giá,N,B-OBJ
22054,cám_ơn,M,B-OBJ
22055,samsung,N,B-OBJ
22055,hỏng,A,O
22055,màn_hình,N,B-OBJ
22056,chào,V,O
22056,giá,N,B-OBJ
22056,điện_thoại,N,B-OBJ
22056,iphone,N,B-OBJ
22056,cũ,A,O
22056,uy_tín,A,B-ADJ
22056,tư_vấn,N,O
22056,giúp,V,O
22056,pin,N,B-OBJ
22056,trâu_xíu,M,B-OBJ
22057,hôm,N,O
22057,dương_thời,M,O
22057,tuyệt_iphone,N,O
22057,hôm,N,O
22057,cellphone,N,B-ORG
22057,chả,R,O
22057,đóng,N,B-OBJ
22057,vietel,N,O
22057,store,N,B-OBJ
22057,cellphone,N,B-ORG
22058,bin,M,O
22059,mong,V,O
22059,thắc_mắc,N,O
22059,đập,V,O
22059,hộp,N,O
22059,iphone,N,B-OBJ
22059,check,N,O
22059,utool,V,O
22059,camera,N,B-OBJ
22059,hiện_sản,N,O
22059,ghi,V,O
22059,xác_định,N,O
22059,khay,V,O
22059,sim,N,B-OBJ
22059,seri,V,O
22059,đời,N,O
22060,chào_dương_quan_tuyệt,N,O
22060,điện_thoại,N,B-OBJ
22060,bảo_nguyên,N,O
22060,zin,V,O
22060,nguyên_zin,N,O
22060,nghĩa_máy,V,O
22060,phụ_kiện,N,O
22060,phụ_kiện,N,O
22060,zin,V,O
22060,máy,N,O
22060,zin_mong,V,O
22060,câu,N,O
22060,chúc,V,O
22060,khỏe,M,O
22060,công,Nu,O
22061,nhập,V,O
22061,nhanh,A,B-ADJ
22062,dương,N,O
22062,tư_vấn điện_thoại,V,O
22062,hs,N,O
22062,sv,V,O
22062,giá,N,B-OBJ
22062,màn_hình,N,B-OBJ
22062,tốt,A,O
22062,thiết_kế,N,B-OBJ
22062,đẹp,A,O
22063,chào_dương,N,O
22063,phân_realme,V,O
22063,se tư_vấn,N,O
22063,giúp,V,O
22063,chúc,V,O
22063,khỏe,M,O
22064,chào_dương,N,O
22064,iphone_giá,V,O
22064,sâu,A,O
22064,giá,N,B-OBJ
22064,hiện,N,O
22065,iphone_man,N,O
22065,city,V,O
22065,anđờroi_man,N,O
22065,đần_man đần,V,O
22065,bây_xách,N,O
22065,dép_man,N,B-OBJ
22065,city,M,B-OBJ
22066,chào_dương,N,O
22066,bây_realme,V,O
22066,pubg,N,O
22066,mobile,N,O
22066,chụp_ảnh,N,B-OBJ
22066,máy,N,O
22066,chính,T,O
22066,không,R,O
22067,phân_màn_hình,N,O
22067,trải_nghiệm kiến,M,O
22068,mng,N,O
22068,ưu_tiên,V,O
22068,màn_hình,N,B-OBJ
22068,đẹp,A,O
22068,mượt_chụp_ảnh,V,O
22068,video,N,B-OBJ
22068,ổn,A,B-ADJ
22069,chào_dương,V,O
22069,hàng,N,B-OBJ
22069,nửa,N,O
22069,iphone,N,B-OBJ
22069,dòng,N,B-OBJ
22069,quan_camera,N,B-OBJ
22069,cấu_hình,N,B-OBJ
22069,ổn_định,M,B-OBJ
22070,dương,N,O
22070,giá,N,B-OBJ
22070,dòng,N,O
22070,máy_tính,N,O
22070,bảng_ổn,N,B-OBJ
22070,thương_hiệu,M,B-OBJ
22071,thời,N,O
22071,tuyệt,A,B-ADJ
22072,iphone,N,B-OBJ
22072,oppo,N,O
22072,reno,M,O
22073,dương,N,O
22073,trôi bảo_hành_liệu,V,O
22073,sứng,N,O
22073,monh_vấn,M,B-OBJ
22074,galaxy,N,O
22074,series,N,O
22074,ưu_đãi,M,O
22075,iphone,N,B-OBJ
22075,samsung,N,B-OBJ
22075,lạ,A,O
22076,mặt_lưng_dụng,N,O
22076,xanh,A,O
22077,wao,N,O
22077,samsung_sung,N,O
22077,đẹp,A,O
22077,camera,N,B-OBJ
22077,đỉnh,N,B-OBJ
22077,iphone,N,B-OBJ
22078,triều,N,O
22078,review,M,O
22079,thách,M,O
22080,chống,V,O
22080,rung,V,O
22080,đỉnh,N,O
22081,đẹp,A,O
22082,review,N,O
22082,thử,V,O
22082,emo,V,O
22082,robot,N,O
22082,thử,V,O
22083,đội_trưởng,N,O
22083,samsung,N,B-OBJ
22083,huynl,N,O
22083,unbox,M,B-OBJ
22084,giá,N,B-OBJ
22084,samsung_chát,N,O
22084,dạo,V,O
22084,mặn,A,O
22084,ngang,A,O
22084,khuyết,M,O
22085,đúng,A,O
22085,truyền_thống,N,O
22085,samsung,N,B-OBJ
22085,ỉa,N,O
22085,chê,A,B-ADJ
22085,phụ_kiện,N,O
22085,hệt,M,B-OBJ
22086,bé,N,O
22087,rì,N,O
22087,viu,V,O
22087,samsung,N,B-OBJ
22087,zoom,V,O
22087,samsung,N,B-OBJ
22087,zoom,M,B-OBJ
22088,chốt,M,O
22089,chạy,V,O
22089,thở_chang,N,O
22089,pun,M,O
22090,bấm,V,O
22090,video,N,B-OBJ
22090,quảng_cáo,V,O
22090,samsung,N,B-OBJ
22090,lun,M,B-OBJ
22091,cạnh,N,O
22091,mỏng,A,O
22091,perfect,M,O
22092,địn_thoại,N,O
22092,thớt,M,O
22093,triều,N,O
22093,khen,V,O
22093,rượn,N,O
22093,rạo,N,O
22093,nhỡ,V,O
22094,mp,N,O
22094,van_thua,V,O
